kabure/titanic-eda-model-pipeline-keras-nn,440,89,pandas%Matplotlib%NumPy%Seaborn%Data Visualization,72
arjanso/reducing-dataframe-memory-size-by-65,179,13,,27
muhammadmelsherbini/jane-street-extensive-eda-pca-starter,285,20,Exploratory Data Analysis%Investing%Data Analytics%Finance%Statistical Analysis,54
gmhost/gru-capsule,1100,98,GPU,54
gpreda/home-credit-default-risk-extensive-eda,525,18,Beginner%Data Visualization%Exploratory Data Analysis%Finance,75
ragnar123/unsupervised-baseline-arcface,1006,10,GPU%pandas%NumPy%TensorFlow,85
yasufuminakama/inchi-resnet-lstm-with-attention-starter,643,4,GPU%pandas%Matplotlib%NumPy%cv2,86
corochann/bengali-seresnext-training-with-pytorch,436,2,Beginner%Data Visualization%Deep Learning%CNN,82
robikscube/nfl-big-data-bowl-plotting-player-position,176,12,pandas%Matplotlib,36
andreshg/automatic-eda-libraries-comparisson,216,10,pandas,156
abhishek/bert-base-uncased-using-pytorch,711,2,GPU,50
shahules/xgboost-feature-selection-dsbowl,297,37,pandas%Matplotlib%NumPy%Seaborn%Education,38
iamleonie/intro-to-time-series-forecasting,266,28,Beginner%Time Series Analysis%Weather and Climate,60
ihelon/hubmap-exploratory-data-analysis,461,20,Beginner%Data Visualization%Exploratory Data Analysis%Image Data%Computer Vision,52
gaborfodor/greyscale-mobilenet-lb-0-892,1477,8,GPU%Classification%Deep Learning,92
parulpandey/eda-and-preprocessing-for-bert,224,24,Beginner%Text Data,55
artgor/is-this-malware-eda-fe-and-lgb-updated,Copy & Edit,784,Data Visualization%Exploratory Data Analysis%Classification%Feature Engineering%Gradient Boosting,81
anokas/exploratory-data-analysis-4,379,52,Data Visualization%Exploratory Data Analysis,38
maroberti/fastai-with-transformers-bert-roberta,749,21,pandas%NumPy%NLP%Multiclass Classification%Transformers,79
anokas/outbrain-eda,324,2,Exploratory Data Analysis,21
yasufuminakama/ranzcr-resnext50-32x4d-starter-training,601,7,GPU,31
khyeh0719/pytorch-efficientnet-baseline-inference-tta,1060,9,GPU,28
willkoehrsen/introduction-to-feature-selection,Copy & Edit,566,Programming,34
frlemarchand/covid-19-forecasting-with-an-rnn,566,38,Coronavirus%LSTM%RNN,72
xhlulu/openvaccine-simple-gru-model,513,13,GPU,34
iafoss/panda-concat-tile-pooling-starter-0-79-lb,565,3,GPU%Classification%Deep Learning,97
michaelapers/the-plasticc-astronomy-starter-kit,494,5,Beginner%Astronomy,38
shivamb/ideas-for-image-features-and-image-quality,304,6,Feature Engineering%Image Data%Computer Vision,37
allunia/don-t-turn-into-a-smoothie-after-the-shake-up,137,288,GPU%Exploratory Data Analysis%Deep Learning%Computer Vision,65
peterchang77/exploratory-data-analysis,725,6,,42
rohanrao/osic-understanding-laplace-log-likelihood,93,11,Beginner%Data Visualization,29
shonenkov/inference-efficientdet,1152,4,GPU%Deep Learning%Research%Computer Science,35
inversion/basic-feature-benchmark,1010,5,,34
bguberfain/a-simple-model-using-the-market-and-news-data,1416,10,,41
reighns/augmentations-data-cleaning-and-bounding-boxes,241,17,Data Visualization,41
tarlannazarov/own-jane-street-with-keras-nn,1106,59,GPU%pandas%NumPy%TensorFlow%Classification,118
spitfire2nd/enthusiast-to-data-professional-what-changes,141,46,Beginner%Exploratory Data Analysis%Plotly%Python,110
corochann/ashrae-training-lgbm-by-meter-type,551,26,pandas%NumPy%Feature Engineering%LightGBM%Ensembling,89
aroraaman/quadratic-kappa-metric-explained-in-5-simple-steps,125,4,Beginner,34
kyakovlev/1st-place-solution-part-1-hands-on-data,309,2,,33
kmader/nuclei-overview-to-submission,511,10,Beginner%Data Visualization%Arts and Entertainment%Exploratory Data Analysis%CNN,22
ogrellier/python-target-encoding-for-categorical-features,230,8,,72
szamil/where-is-my-output-file,262,8,,68
its7171/gru-lstm-with-feature-engineering-and-augmentation,731,7,GPU,57
seesee/siamese-pretrained-0-822,1313,3,GPU,92
muonneutrino/wikipedia-traffic-data-exploration,703,2,Data Visualization%Exploratory Data Analysis,38
tenffe/finetune-of-tensorflow-bidirectional-lstm,621,7,TPU,34
cheesu/house-prices-1st-approach-to-data-science-process,241,51,Beginner%Exploratory Data Analysis%Data Cleaning%Regression,54
iafoss/256x256-images,477,15,pandas%Matplotlib%NumPy%cv2%Image Data,105
mihaskalic/lstm-is-all-you-need-well-maybe-embeddings-also,555,2,GPU,24
apryor6/detailed-cleaning-visualization-python,856,26,Business,75
sudalairajkumar/simple-exploration-notebook-5,662,8,Data Visualization%Exploratory Data Analysis,35
ihelon/g2net-eda-and-modeling,419,12,pandas%Matplotlib%NumPy%Seaborn%Beginner,43
timesler/facial-recognition-model-in-pytorch,924,28,GPU,66
prokaj/bert-joint-baseline-notebook,956,7,GPU,64
knowledgegrappler/a-simple-nn-solution-with-keras-0-48611-pl,855,8,Deep Learning%NLP%RNN,85
tezdhar/breaking-lb-fresh-start,708,12,,64
haqishen/train-efficientnet-b0-w-36-tiles-256-lb0-87,628,9,GPU,110
ratan123/in-depth-guide-to-google-s-bert,222,10,Beginner%Classification%Deep Learning%Text Data,51
julian3833/sartorius-starter-torch-mask-r-cnn-lb-0-273,656,36,GPU%Beginner%Computer Vision%PyTorch%torchvision,61
japandata509/ensemble-resnext50-32x4d-efficientnet-0-903,829,3,GPU%Classification%Computer Vision%Ensembling,32
kneroma/m5-forecast-v2-python,427,11,,48
fedi1996/house-prices-data-cleaning-viz-and-modeling,289,41,Beginner%Data Cleaning%Feature Engineering%XGBoost,186
kmader/baseline-u-net-model-part-1,Copy & Edit,1396,GPU%CNN,71
chumajin/optiver-realized-eda-for-starter-english-version,187,6,pandas%Matplotlib%Investing,31
tuckerarrants/openvaccine-gru-lstm,620,18,GPU,45
sudalairajkumar/simple-exploration-notebook-sberbank,414,6,Data Visualization%Exploratory Data Analysis,64
cdeotte/pytorch-bigbird-ner-cv-0-615,838,3,,82
angqx95/data-science-workflow-top-2-with-tuning,187,39,,69
cpmpml/initial-wrangling-voronoi-areas-in-python,237,17,Sports,67
jesucristo/1-smart-robots-most-complete-notebook,612,43,Exploratory Data Analysis%Classification%Robotics,75
omershect/learning-pytorch-lstm-deep-learning-with-m5-data,301,9,GPU%Deep Learning%LSTM,37
meaninglesslives/nested-unet-with-efficientnet-encoder,857,6,GPU%pandas%Matplotlib%NumPy%Seaborn,47
kanncaa1/tutorial-pca-intuition-and-image-completion,Copy & Edit,393,Beginner%Data Visualization%Exploratory Data Analysis%PCA,51
neviadomski/how-to-get-to-top-25-with-simple-model-sklearn,866,29,,54
cdeotte/keras-unet-with-eda,566,10,pandas%Matplotlib%NumPy%Seaborn%Keras,71
artgor/text-modelling-in-pytorch,1269,35,Exploratory Data Analysis%Classification%Deep Learning%NLP%Text Mining,44
drgilermo/dynamics-of-new-york-city-animation,537,108,Data Visualization%Travel%K-Means,52
davidcairuz/feature-engineering-lightgbm,476,4,Classification%Data Cleaning%Feature Engineering,63
cdeotte/how-to-create-tfrecords,340,3,,34
nxrprime/fibrosis-eda-fast-ai,222,58,,50
shahules/discovering-opportunities-at-la,275,25,Beginner%Exploratory Data Analysis%Data Cleaning%NLP%Text Data,70
wrosinski/baselinemodeling,789,3,,31
cpmpml/spell-checker-using-word2vec,242,6,,43
julian3833/g-research-starter-lgbm-pipeline,656,24,Programming%Beginner%Regression%LightGBM%Gradient Boosting,35
abhishek/mask-rcnn-with-augmentation-and-multiple-masks,544,4,GPU,22
dwin183287/kagglers-seen-by-continents,78,32,Matplotlib%Seaborn%Beginner%Data Visualization%Exploratory Data Analysis,227
lopuhin/eli5-for-mercari,302,3,,72
kanncaa1/dataiteam-titanic-eda,512,30,,37
tarunpaparaju/arc-competition-eda-pytorch-cnn,316,27,Data Visualization%Exploratory Data Analysis%Deep Learning%CNN%Artificial Intelligence,33
lightforever/severstal-mlcomp-catalyst-infer-0-90672,939,21,pandas%Matplotlib%NumPy%cv2,49
carlolepelaars/pubg-data-exploration-rf-funny-gifs,443,45,Exploratory Data Analysis%Data Cleaning%Feature Engineering%Video Games%Ensembling,122
rejasupotaro/effective-feature-engineering,309,18,Feature Engineering%Science and Technology,33
batzner/gini-coefficient-an-intuitive-explanation,172,5,,48
allunia/rsna-ih-detection-eda,342,154,Beginner%Exploratory Data Analysis,49
sudalairajkumar/simple-feature-engg-notebook-spooky-author,354,25,Feature Engineering,75
parapapapam/yolox-inference-tracking-on-cots-lb-0-539,1057,9,,38
ragnar123/riiid-model-lgbm,877,8,,53
snippsy/bottleneck-encoder-mlp-keras-tuner,891,152,,151
eraaz1/a-comprehensive-guide-to-titanic-machine-learning,456,19,Beginner%Data Visualization%Exploratory Data Analysis%Feature Engineering%Ensembling,152
robikscube/nfl-helmet-assignment-getting-started-guide,397,2,pandas%Matplotlib%NumPy%Plotly%cv2,34
anasofiauzsoy/tutorial-notebook,1032,10,TPU,43
corochann/optuna-tutorial-for-hyperparameter-optimization,204,21,Beginner%Gradient Boosting%Optimization,37
nroman/lgb-single-model-lb-0-9419,477,4,,50
nroman/eda-for-cis-fraud-detection,202,18,,34
aharless/xgboost-cv-lb-284,592,44,XGBoost%Gradient Boosting,68
corochann/vinbigdata-detectron2-train,568,14,Beginner%Data Visualization%Biology%CNN%Image Data,53
anshuls235/covid19-explained-through-visualizations,406,60,Data Visualization%Exploratory Data Analysis%Data Cleaning%Feature Engineering%Coronavirus,116
robikscube/2020-march-madness-data-first-look-eda,209,38,,68
shahules/indian-way-to-learn-cnn,195,11,pandas%Matplotlib%NumPy%Seaborn%Beginner,40
todnewman/keras-neural-net-for-champs,513,29,Deep Learning%Neural Networks,38
datatheque/association-rules-mining-market-basket-analysis,579,3,,42
corochann/bengali-seresnext-prediction-with-pytorch,813,9,Classification%Deep Learning%Computer Vision,59
shonenkov/tpu-inference-super-fast-xlmroberta,708,5,TPU%Deep Learning%NLP,68
cdeotte/cutmix-and-mixup-on-gpu-tpu,188,8,TPU,27
kyakovlev/ieee-gb-2-make-amount-useful-again,432,9,pandas%NumPy%sklearn%LightGBM,39
samratp/lightgbm-xgboost-catboost,456,21,,24
beyondbeneath/geolocation-visualisations,346,5,Data Visualization%Arts and Entertainment%Geospatial Analysis,44
ihelon/rock-paper-scissors-agents-comparison,547,24,Games%Beginner%Reinforcement Learning%Simulations%Board Games,61
artgor/using-meta-features-to-improve-model,428,13,,46
fabiendaniel/detecting-malwares-with-lgbm,814,28,,47
dmilla/introduction-to-decision-trees-titanic-dataset,855,36,,48
rohitsingh9990/trends-eda-visualization-simple-baseline,225,16,Data Visualization%Exploratory Data Analysis,55
philschmidt/quora-eda-model-selection-roc-pr-plots,467,43,Exploratory Data Analysis%Intermediate,40
dschettler8845/visual-in-depth-eda-vinbigdata-competition-data,255,14,Health%Heart Conditions,81
shahules/getting-started-with-cnn-and-vgg16,352,16,Beginner%CNN%Binary Classification,40
andradaolteanu/siim-covid-19-box-detect-dcm-metadata,198,9,Arts and Entertainment%cv2%Image Data%Computer Vision%Coronavirus,25
iafoss/hubmap-pytorch-fast-ai-starter-sub,881,10,GPU%Deep Learning%CNN%Neural Networks,80
remekkinas/yolox-inference-on-kaggle-for-cots-lb-0-507,857,17,,98
rhtsingh/commonlit-readability-prize-roberta-torch-infer-3,569,5,pandas%Beginner%NLP%PyTorch%Transformers,24
yasufuminakama/cassava-resnext50-32x4d-starter-training,545,2,GPU,38
girmdshinsei/for-japanese-beginner-with-wrmsse-in-lgbm,Copy & Edit,424,Beginner,31
rhtsingh/speeding-up-transformer-w-optimization-strategies,64,25,GPU%Beginner%Deep Learning%PyTorch%Transformers,27
andradaolteanu/indoor-navigation-complete-data-understanding,248,9,pandas%Matplotlib%NumPy%Seaborn%Exploratory Data Analysis,27
piantic/no-tta-cassava-resnext50-32x4d-inference-lb0-903,898,7,GPU%Classification%Computer Vision%PyTorch,44
tombresee/next-gen-eda,338,218,Exploratory Data Analysis,88
borisdee/how-to-easy-visualization-of-molecules,124,4,Data Visualization,31
hung96ad/pytorch-starter,1088,15,GPU,33
shaojiaxin/u-net-with-simple-resnet-blocks-v2-new-loss,1144,5,GPU%Beginner%Deep Learning,184
awsaf49/vinbigdata-cxr-ad-yolov5-14-class-train,817,14,GPU,54
amiiiney/drugs-moa-classification-eda,154,34,Exploratory Data Analysis%Biology%Genetics,62
corochann/lyft-comprehensive-guide-to-start-competition,285,14,Beginner%Data Visualization%Computer Vision%Automobiles and Vehicles,22
isaienkov/top-3-efficient-ensembling-in-few-lines-of-code,306,100,Model Comparison%Tabular Data%Ensembling%Optimization,81
karanjakhar/facial-keypoint-detection,579,23,Beginner%Deep Learning,35
fchmiel/xgboost-baseline-multilabel-classification,537,11,GPU%XGBoost%Multilabel Classification,45
carlolepelaars/efficientnetb5-with-keras-aptos-2019,573,37,Deep Learning%Neural Networks%Regression,112
fatmakursun/titanic-classification-models,317,113,pandas%Matplotlib%Seaborn%Classification%Logistic Regression,79
trungthanhnguyen0502/eda-vinbigdata-chest-x-ray-abnormalities,214,7,,34
rohanrao/riiid-with-blazing-fast-rid,102,4,Beginner%Software%Tabular Data,46
harupy/m5-baseline,Copy & Edit,604,,65
dschettler8845/train-sartorius-segmentation-eda-effdet-tf,279,39,,35
parulpandey/melanoma-classification-eda-starter,187,10,Beginner%Data Visualization%Computer Vision%Medicine,34
parulpandey/getting-started-with-nlp-a-general-intro,203,19,Beginner%Exploratory Data Analysis%Classification%Text Data,46
allunia/santander-customer-transaction-eda,143,59,Data Visualization%Exploratory Data Analysis%Feature Engineering,27
tanlikesmath/petfinder-pawpularity-eda-fastai-starter,382,4,GPU%Deep Learning%Computer Vision%PyTorch,32
fatihbilgin/quick-eda-and-data-visualization-for-beginners,135,9,pandas%Matplotlib%Seaborn%Beginner%Data Visualization,43
vbmokin/moa-pytorch-rankgauss-pca-nn-upgrade-3d-visual,822,32,GPU%Feature Engineering%PCA,48
fatmakursun/house-price-some-of-regression-models,388,138,Data Visualization%Random Forest%Linear Regression%Decision Tree,39
kyakovlev/m5-lags-features,398,3,,42
chewzy/santa-finances-a-closer-look-at-the-costs,80,8,Data Visualization%Exploratory Data Analysis,43
aitude/ashrae-kfold-lightgbm-without-leak-1-08,499,2,Data Cleaning%Feature Engineering%Regression%Ensembling,50
alexisbcook/getting-started-with-titanic,210,9,pandas,51
kmader/lung-opacity-overview,331,5,Arts and Entertainment,38
kashnitsky/correct-time-aware-cross-validation-scheme,598,6,Classification%Feature Engineering%Logistic Regression,39
ayuraj/train-covid-19-detection-using-yolov5,594,10,,61
andreshg/nlp-glove-bert-tf-idf-lstm-explained,190,25,pandas%Matplotlib%NumPy%sklearn%Plotly,92
anokas/kuzushiji-visualisation,270,4,Beginner%Data Visualization%Exploratory Data Analysis,24
waitingli/combining-your-model-with-a-model-without-outlier,546,9,,48
zoupet/predictive-analysis-with-different-approaches,662,12,Software%Neural Networks%Gradient Boosting%Advanced,30
cdeotte/supervised-generative-dog-net,357,6,Computer Vision,43
dansbecker/deep-learning-from-scratch,1118,23,pandas%TensorFlow,32
tilii7/hyperparameter-grid-search-with-xgboost,236,2,,31
warotjanpinitrat/lovely-doggo-with-bonky-fastai-timm,1190,7,GPU,31
mobassir/keras-efficientnetb2-for-classifying-cloud,806,13,GPU%pandas%Matplotlib%NumPy%Keras,58
xhlulu/intro-to-tf-hub-for-object-detection,774,6,Deep Learning%CNN%Neural Networks%Computer Vision,36
rhtsingh/commonlit-readability-prize-roberta-torch-itpt,725,2,pandas%Beginner%NLP%PyTorch%Transformers,54
pestipeti/pytorch-starter-fasterrcnn-inference,833,3,GPU%Computer Vision,38
cdeotte/logistic-regression-0-800,230,4,,58
ishandutta/v7-shopee-indepth-eda-one-stop-for-all-your-needs,164,7,pandas%Matplotlib%Seaborn%Business%Data Visualization,70
abhishek/super-duper-fast-pytorch-tpu-kernel,424,4,TPU,32
yegorbiryukov/halite-swarm-intelligence,444,60,Games%Beginner%Simulations,78
jhoward/don-t-see-like-a-radiologist-fastai,124,3,Data Visualization%Exploratory Data Analysis,45
akensert/rsna-inceptionv3-keras-tf1-14-0,780,18,,126
vinothan/titanic-model-with-90-accuracy,416,6,Beginner%Business%Data Cleaning%Feature Engineering%Random Forest,43
andradaolteanu/how-are-the-ladies-and-the-gents-doing,78,41,Data Visualization%Exploratory Data Analysis%Survey Analysis,63
youhanlee/my-eda-i-want-to-see-all,193,20,,45
artgor/elo-eda-and-models,391,73,Data Visualization%Exploratory Data Analysis%Data Cleaning%Feature Engineering%Regression,51
qqgeogor/eda-script-67,1953,5,,51
chumajin/optiver-realized-eda-for-starter-version,140,16,pandas%Matplotlib%Plotly,21
iafoss/hubmap-pytorch-fast-ai-starter,574,4,Deep Learning%CNN%Neural Networks%Image Data%Health Conditions,107
bminixhofer/speed-up-your-rnn-with-sequence-bucketing,257,6,Beginner,33
alexpengxiao/preprocessing-model-averaging-by-xgb-lgb-1-39,581,34,GPU%Data Cleaning%Feature Engineering%Ensembling,75
yasufuminakama/inchi-resnet-lstm-with-attention-inference,448,8,GPU%pandas%Matplotlib%NumPy%cv2,34
haqishen/1st-place-soluiton-code-small-ver,234,4,GPU,31
felipemello/boosting-creativity-towards-feature-engineering,83,13,Data Visualization%Feature Engineering,30
kmader/inceptionv3-for-retinopathy-gpu-hr,1267,6,Health%Image Data%Transfer Learning,40
jpmiller/some-best-practices-for-analytics-reporting,66,10,Data Visualization%Statistical Analysis,22
cdeotte/dog-memorizer-gan,635,6,,45
agodwinp/stacking-house-prices-walkthrough-to-top-5,799,25,Data Visualization%Feature Engineering%Housing,67
anokas/talkingdata-adtracking-eda,218,4,,22
soumya9977/learning-to-sea-underwater-img-enhancement-eda,155,19,Arts and Entertainment,50
underwearfitting/resnet200d-public-benchmark-2xtta-lb0-965,760,3,GPU,65
tanulsingh077/how-to-become-leaf-doctor-with-deep-learning,127,9,Exploratory Data Analysis%Deep Learning%Image Data%Clustering%Leaflet,32
artgor/movie-review-sentiment-analysis-eda-and-models,694,29,GPU%Exploratory Data Analysis%Deep Learning%NLP,55
yasufuminakama/g2net-efficientnet-b7-baseline-training,438,6,GPU,41
andradaolteanu/answer-correctness-rapids-xgb-lgbm,217,24,Programming%Education%XGBoost%LightGBM%Tabular Data,40
pavansanagapati/ensemble-learning-techniques-tutorial,263,43,pandas%Matplotlib%NumPy%XGBoost,16
julian3833/reef-a-cv-strategy-subsequences,140,6,Computer Vision,19
wouterbulten/getting-started-with-the-panda-dataset,232,11,Data Visualization,24
cdeotte/rapids-knn-30-seconds-0-938,291,2,GPU,58
paulorzp/gmean-of-low-correlation-lb-0-952x,741,23,pandas%Matplotlib%NumPy%Seaborn,31
abhishek/melanoma-detection-with-pytorch,508,2,GPU,48
meaninglesslives/simple-neural-net-for-time-series-classification,592,3,GPU,52
a763337092/blending-tensorflow-and-pytorch,1101,3,GPU,32
parulpandey/eda-and-audio-processing-with-python,106,10,Beginner%Audio Data,33
kyakovlev/m5-custom-features,355,6,,29
statsbymichaellopez/nfl-tracking-wrangling-voronoi-and-sonars,118,7,Sports,28
rajmehra03/bike-sharing-demand-rmsle-0-3194,415,10,Beginner%Exploratory Data Analysis%Feature Engineering%Regression,36
kashnitsky/topic-6-feature-engineering-and-feature-selection,180,4,NumPy%Beginner%Feature Engineering%Learn,8
its7171/nfl-baseline-simple-helmet-mapping,524,7,pandas%NumPy%Optimization,38
rohanrao/m5-how-to-get-your-public-lb-score-rank,184,6,,15
iafoss/hypercolumns-pneumothorax-fastai-0-831-lb,499,5,Arts and Entertainment%Deep Learning%CNN%Image Data%Medicine,65
shivamb/homecreditrisk-extensive-eda-baseline-0-772,550,23,Beginner%Data Visualization%Exploratory Data Analysis%Classification%Finance,66
konstantinmasich/titanic-0-82-0-83,404,3,,103
jbfarrar/exploratory-data-analysis-and-example-generation,560,15,Exploratory Data Analysis%Computer Vision,39
jonnedtc/cnn-segmentation-connected-components,938,10,GPU,45
corochann/vinbigdata-2-class-classifier-complete-pipeline,615,13,GPU%Beginner%Classification%Biology%CNN,56
tanulsingh077/tackling-any-kaggle-competition-the-noob-s-way,63,6,GPU%Beginner%Exploratory Data Analysis%XGBoost,35
abhinand05/bert-for-humans-tutorial-baseline-version-2,154,2,GPU%Beginner%NLP,4
hmendonca/starter-eda-and-feature-selection-ashrae3,330,6,Data Visualization%Feature Engineering%Regression,30
abhishek/pytorch-bert-inference,842,2,GPU%Classification,33
jiweiliu/fast-pdf-calculation-with-correlation-matrix,222,3,Data Visualization%Exploratory Data Analysis,45
erikbruin/nlp-on-student-writing-eda,1703,17,Universities and Colleges,25
nz0722/simple-eda-text-preprocessing-jigsaw,227,64,Beginner%Data Visualization%Exploratory Data Analysis%Data Cleaning,42
pestipeti/explanation-of-scoring-metric,85,2,Beginner,17
mauriciofigueiredo/cnn-simples-com-keras-para-iniciantes,442,4,GPU,0
siavrez/wavenet-keras,417,13,GPU,51
usharengaraju/devfest2020identifyingmelanomainlesionimages,296,48,pandas%NumPy%TPU%Beginner%TensorFlow,12
jesucristo/quick-visualization-eda,229,5,Data Visualization%Exploratory Data Analysis%Deep Learning,30
christofhenkel/keras-baseline-lstm-attention-5-fold,587,4,GPU,23
bminixhofer/deterministic-neural-networks-using-pytorch,344,9,Beginner%Online Communities,64
slawekbiel/positive-score-with-detectron-3-3-inference,861,8,GPU,62
alexteboul/tutorial-part-1-eda-for-beginners,155,15,pandas%Matplotlib%Seaborn%Beginner%Exploratory Data Analysis,41
titericz/building-and-visualizing-masks,181,2,pandas%Matplotlib%NumPy%cv2,18
xhlulu/ieee-fraud-xgboost-with-gpu-fit-in-40s,369,4,GPU%Beginner%Classification%XGBoost,28
speedwagon/quadratic-discriminant-analysis,361,6,,33
samsonqian/titanic-guide-with-sklearn-and-eda,291,49,pandas%Matplotlib%NumPy%Seaborn%Beginner,102
szelee/how-to-import-a-csv-file-of-55-million-rows,267,52,Software,41
arthurtok/comprehensive-python-and-d3-js-favorita-analytics,431,79,Business,31
nayuts/let-s-visualize-dataset-to-understand,180,17,pandas%Matplotlib%Beginner%Health%Plotly,43
gaetanlopez/how-to-make-clean-visualizations,116,26,pandas%Matplotlib%NumPy%Seaborn%Plotly,135
its7171/time-series-api-iter-test-emulator,192,5,,34
ChristianDenich/quantile-reg-lr-schedulers-checkpoints,283,45,GPU,57
khoongweihao/efficientnets-quantile-regression-inference,567,12,GPU,46
cdeotte/how-to-compete-with-gpus-workshop,260,3,GPU,35
takahiro1127/starter-data-exploration-lstm,223,4,,20
faressayah/decision-trees-random-forest-for-beginners,256,19,pandas%Matplotlib%NumPy%Seaborn%Beginner,58
kabure/almost-complete-feature-engineering-ieee-data,125,8,pandas%NumPy%Beginner%sklearn%Data Cleaning,32
seshadrikolluri/understanding-the-problem-and-some-sample-paths,244,19,Data Visualization,24
zlatankr/titanic-random-forest-82-78,502,3,,47
mhviraf/a-baseline-for-dsb-2019,174,4,pandas,26
nanomathias/distribution-of-test-vs-training-data,144,10,Beginner%Data Visualization%Exploratory Data Analysis%Data Cleaning%Sports,36
gaborfodor/seedlings-pretrained-keras-models,569,15,Deep Learning%CNN%Computer Vision,25
tanlikesmath/cassava-classification-eda-fastai-starter,258,10,GPU,29
vinhnguyen/gpu-acceleration-for-lightgbm,224,7,GPU,32
artgor/santander-eda-fe-fs-and-models,258,32,Beginner%Data Visualization%Exploratory Data Analysis%Model Explainability,54
twinkle0705/your-starter-notebook-for-osic,99,5,Beginner%Data Visualization%Exploratory Data Analysis,83
shoheiazuma/tweet-sentiment-roberta-pytorch,812,3,GPU,54
pavansanagapati/automated-hyperparameter-tuning,158,68,pandas%Matplotlib%NumPy%Feature Engineering%XGBoost,22
jhoward/minimal-lstm-nb-svm-baseline-ensemble,416,10,,16
yasufuminakama/seti-nfnet-l0-starter-training,359,4,GPU%pandas%Matplotlib%NumPy,11
vipulgandhi/how-to-choose-right-metric-for-evaluating-ml-model,92,31,pandas%Matplotlib%NumPy%Beginner%Classification,25
kabure/insightful-eda-modeling-lgbm-hyperopt,205,44,pandas%Matplotlib%Seaborn%Beginner%Data Visualization,44
dborkan/benchmark-kernel,606,2,GPU,16
pavansanagapati/birds-sounds-eda-spotify-urban-sound-eda,333,109,Music%Classification%Deep Learning%Biology%CNN,25
asindico/customer-segments-with-pca,488,108,Data Analytics,22
corochann/lyft-deep-into-the-l5kit-library,168,10,Beginner%Data Visualization%Exploratory Data Analysis%Image Data%Automobiles and Vehicles,26
allunia/how-to-attack-a-machine-learning-model,270,69,Logistic Regression%Advanced,35
markwijkhuizen/riiid-training-and-prediction-using-a-state,680,3,LightGBM,53
christofhenkel/market-data-nn-baseline,983,3,,40
anokas/finding-boatids,228,2,,44
chumajin/pytorch-bert-beginner-s-room-version,209,10,GPU,45
cdeotte/private-lb-probing-0-950,184,5,,26
rafjaa/dealing-with-very-small-datasets,141,5,Classification,11
johnfarrell/giba-s-property-extended-extended-result,230,5,,32
cdeotte/lstm-feature-importance,156,2,pandas%Matplotlib%NumPy%TensorFlow,36
lucasmorin/realised-vol-weighted-regression-baseline,368,15,pandas%NumPy%Plotly%Data Analytics%Linear Regression,16
purist1024/ashrae-simple-data-cleanup-lb-1-08-no-leaks,301,3,,43
christofhenkel/extract-image-features-from-pretrained-nn,313,2,Arts and Entertainment,31
rhtsingh/on-stability-of-few-sample-transformer-fine-tuning,69,15,Beginner%Deep Learning%NLP%Transformers%Transfer Learning,20
simakov/keras-multilabel-neural-network-v1-2,456,17,GPU,45
carlossouza/end-to-end-model-ct-scans-tabular,286,7,,40
ekhtiar/eda-find-me-in-the-clouds,172,9,pandas%Matplotlib%NumPy%Data Visualization%Exploratory Data Analysis,30
ekhtiar/defect-area-segments-eda-with-plotly-fp-mining,177,15,pandas%Matplotlib%NumPy%Data Visualization%Exploratory Data Analysis,25
kmat2019/centernet-keypoint-detector,442,9,GPU%Beginner,78
zenol42/dsl-and-genetic-algorithm-applied-to-arc,137,4,,16
abhishek/very-simple-pytorch-training-0-59,406,2,GPU,29
sharmasanthosh/exploratory-study-on-feature-selection,325,132,,13
ishandutta/petfinder-data-augmentations-master-notebook,68,44,Exploratory Data Analysis%Image Data%Computer Vision%PyTorch,24
abhishek/tez-pawpular-swin-ference,573,3,GPU%pandas%NumPy%cv2,25
shonenkov/bayesian-optimization-wbf-efficientdet,609,2,GPU,18
szelee/a-real-disaster-leaked-label,353,6,,45
jakubwasikowski/stratified-group-k-fold-cross-validation,105,2,,7
scirpus/andrews-script-plus-a-genetic-program-model,437,6,,34
artgor/ventilator-pressure-prediction-eda-fe-and-models,203,12,pandas%Matplotlib%NumPy%Seaborn%sklearn,46
rhtsingh/commonlit-readability-prize-roberta-torch-fit,679,11,GPU%pandas%NumPy%Beginner%sklearn,95
cdeotte/forward-selection-oof-ensemble-0-942-private,136,2,,29
darkside92/detailed-examination-for-house-price-top-10,209,40,Data Visualization%Feature Engineering,49
thebrownviking20/analyzing-quora-for-the-insinceres,319,13,Data Visualization%Exploratory Data Analysis%Text Data%Text Mining,43
andretugan/pre-trained-roberta-solution-in-pytorch,743,2,GPU%pandas%NumPy%Deep Learning%NLP,41
yasufuminakama/ranzcr-resnext50-32x4d-starter-inference,316,4,GPU,22
orkatz2/yolov5-train,766,3,,115
frtgnn/pycaret-introduction-classification-regression,166,7,Beginner%Feature Engineering,67
xhlulu/severstal-simple-keras-u-net-boilerplate,650,18,pandas%Matplotlib%NumPy%Beginner%Deep Learning,42
yellowduck/baseline-in-pytorch,1769,6,GPU%pandas%Matplotlib%NumPy%torchvision,26
jesucristo/santander-magic-lgb-0-901,635,21,Business,23
ambrosm/tpsjan22-03-linear-model,301,16,,56
robikscube/fast-data-loading-and-low-mem-with-parquet-files,170,4,Business,22
hamditarek/ensemble,909,109,Classification%NLP%Binary Classification%Ensembling,123
cdeotte/3-clusters-per-class-0-975,96,34,,51
